sent_id	description	ARG0	ARG1	narrative	verb	verb_lemma	frame	frame_score	sentence
1.21.4.2.1.	While it is important to remember that the government does have a duty to listen to the population , that does not mean that [ARG0: the government] [ARGM-MOD: should] [take.01: take] [ARG1: steps] [ARGM-PNC: to make Americans feel safer] [ARGM-ADV: if those steps] [ARGM-PNC: put Americans in danger] .	the government	steps	('the government', 'take', 'steps')	take	take	take.01	0.9999998807907104	While it is important to remember that the government does have a duty to listen to the population, that does not mean that the government should take steps to make Americans feel safer if those steps put Americans in danger.
1.21.4.2.1.	While it is important to remember that the government does have a duty to listen to the population , that does not mean that the government should take [ARG0: steps] to [make.02: make] [ARG1: Americans feel safer] [ARGM-ADV: if those steps put Americans in danger] .	steps	Americans feel safer	('steps', 'make', 'Americans feel safer')	make	make	make.02	0.9999977350234985	While it is important to remember that the government does have a duty to listen to the population, that does not mean that the government should take steps to make Americans feel safer if those steps put Americans in danger.
1.21.4.2.1.	While it is important to remember that the government does have a duty to listen to the population , that does not mean that the government should take steps to make [ARG0: Americans] [feel.01: feel] [ARG1: safer] [ARGM-ADV: if those steps put Americans in danger] .	Americans	safer	('Americans', 'feel', 'safer')	feel	feel	feel.01	0.9999996423721313	While it is important to remember that the government does have a duty to listen to the population, that does not mean that the government should take steps to make Americans feel safer if those steps put Americans in danger.
1.21.4.2.1.	While it is important to remember that the government does have a duty to listen to the population , that does not mean that the government should take steps to make Americans feel safer if [ARG0: those steps] [put.01: put] [ARG1: Americans] [ARG2: in danger] .	those steps	Americans	('those steps', 'put', 'Americans')	put	put	put.01	0.9999966621398926	While it is important to remember that the government does have a duty to listen to the population, that does not mean that the government should take steps to make Americans feel safer if those steps put Americans in danger.
1.21.4.3.	If [ARG0: a company] [sell.01: sold] [ARG1: defective motorcycle or bicycle helmets] , users would feel safer but potentially be significantly less safe when wearing one of these helmets .	a company	defective motorcycle or bicycle helmets	('a company', 'sold', 'defective motorcycle or bicycle helmets')	sold	sell	sell.01	1.0	If a company sold defective motorcycle or bicycle helmets, users would feel safer but potentially be significantly less safe when wearing one of these helmets.
1.21.4.3.	[ARGM-ADV: If a company sold defective motorcycle or bicycle helmets] , [ARG0: users] [ARGM-MOD: would] [feel.01: feel] [ARG1: safer] but potentially be significantly less safe when wearing one of these helmets .	users	safer	('users', 'feel', 'safer')	feel	feel	feel.01	0.999998927116394	If a company sold defective motorcycle or bicycle helmets, users would feel safer but potentially be significantly less safe when wearing one of these helmets.
1.21.4.3.	If a company sold defective motorcycle or bicycle helmets , [ARG0: users] would feel safer but potentially be significantly less safe [ARGM-TMP: when] [wear.01: wearing] [ARG1: one of these helmets] .	users	one of these helmets	('users', 'wearing', 'one of these helmets')	wearing	wear	wear.01	0.9999996423721313	If a company sold defective motorcycle or bicycle helmets, users would feel safer but potentially be significantly less safe when wearing one of these helmets.
1.21.4.4.	"[ARG0: Facts] do [ARGM-NEG: n't] [care.01: care] [ARG1: about feelings and person 's right to an irrational or rational feeling of "" safety ""] certainly does not outweigh all other citizens ' inalienable right to defend themselves , their families and their property ."	Facts	"about feelings and person 's right to an irrational or rational feeling of "" safety """	"('Facts', 'care', 'about feelings and person \'s right to an irrational or rational feeling of "" safety ""')"	care	care	care.01	0.9999997615814209	"Facts don't care about feelings and person's right to an irrational or rational feeling of ""safety"" certainly does not outweigh all other citizens' inalienable right to defend themselves, their families and their property."
1.21.4.4.	"Facts do n't care about feelings and person 's right to an irrational or rational feeling of [ARG0: "" safety ""] [ARGM-ADV: certainly] does [ARGM-NEG: not] [outweigh.01: outweigh] [ARG1: all other citizens ' inalienable right to defend themselves , their families and their property] ."	""" safety """	all other citizens ' inalienable right to defend themselves , their families and their property	"('"" safety ""', 'outweigh', ""all other citizens ' inalienable right to defend themselves , their families and their property"")"	outweigh	outweigh	outweigh.01	0.9999982118606567	"Facts don't care about feelings and person's right to an irrational or rational feeling of ""safety"" certainly does not outweigh all other citizens' inalienable right to defend themselves, their families and their property."
1.21.4.4.1.	[ARG0: People 's feelings] [ARGM-MOD: can] [influence.01: influence] [ARG1: reality] .	People 's feelings	reality	"(""People 's feelings"", 'influence', 'reality')"	influence	influence	influence.01	0.9999998807907104	People's feelings can influence reality.
1.21.4.4.1.	[ARGM-TMP: When entering a situation with preexisting fears or hatred] , [ARG0: people] [ARGM-MOD: can] [cause.01: cause] [ARG1: situations to escalate unnecessarily] .	people	situations to escalate unnecessarily	('people', 'cause', 'situations to escalate unnecessarily')	cause	cause	cause.01	1.0	When entering a situation with preexisting fears or hatred, people can cause situations to escalate unnecessarily.
1.21.4.4.1.	"[ARG0: A society] [R-ARG0: which] [feel.01: feels] [ARG1: unsafe] is prone to hysteria or "" preemptive "" self defense ."	A society	unsafe	('A society', 'feels', 'unsafe')	feels	feel	feel.01	0.9999994039535522	"A society which feels unsafe is prone to hysteria or ""preemptive"" self defense."
1.21.4.4.1.1.1.	[ARG0: Gangs and radicalized groups] [act.02: act] [ARGM-MNR: preemptively] [ARG1: against perceived threats from members of other groups] .	Gangs and radicalized groups	against perceived threats from members of other groups	('Gangs and radicalized groups', 'act', 'against perceived threats from members of other groups')	act	act	act.02	0.9999926090240479	Gangs and radicalized groups act preemptively against perceived threats from members of other groups.
1.21.4.4.1.1.1.2.	"It seems [ARG1: this very common "" problem ""] is [ARGM-NEG: not] [view.02: viewed] [ARG2: as a high priority] [ARG0: by those in power on either "" side "" of the aisle / gun debate] ."	"by those in power on either "" side "" of the aisle / gun debate"	"this very common "" problem """	"('by those in power on either "" side "" of the aisle / gun debate', 'viewed', 'this very common "" problem ""')"	viewed	view	view.02	0.9999992847442627	"It seems this very common ""problem"" is not viewed as a high priority by those in power on either ""side"" of the aisle/gun debate."
1.21.4.4.1.1.1.2.	[ARG0: No one] seems to be [make.01: making] [ARG1: the slightest effort to fix gang violence in Chicago] , [ARGM-DIS: for instance] .	No one	the slightest effort to fix gang violence in Chicago	('No one', 'making', 'the slightest effort to fix gang violence in Chicago')	making	make	make.01	0.9999977350234985	No one seems to be making the slightest effort to fix gang violence in Chicago, for instance.
1.21.4.4.1.1.1.2.	[ARG0: No one] seems to be making the slightest effort to [fix.02: fix] [ARG1: gang violence in Chicago] , for instance .	No one	gang violence in Chicago	('No one', 'fix', 'gang violence in Chicago')	fix	fix	fix.02	0.9999947547912598	No one seems to be making the slightest effort to fix gang violence in Chicago, for instance.
1.21.4.4.1.1.1.2.	[ARG0: That] 's been [skew.01: skewing] [ARG1: the national numbers] [ARGM-TMP: for over a decade] .	That	the national numbers	('That', 'skewing', 'the national numbers')	skewing	skew	skew.01	0.9962930083274841	That's been skewing the national numbers for over a decade.
1.21.4.4.1.1.2.	[ARG0: Racism , which is hard to prove in some cases , and which is a form of fear] , [ARGM-MOD: can] [cause.01: cause] [ARG1: people to shoot and kill someone of a different color who may not actually be a threat to the individual] .	Racism , which is hard to prove in some cases , and which is a form of fear	people to shoot and kill someone of a different color who may not actually be a threat to the individual	('Racism , which is hard to prove in some cases , and which is a form of fear', 'cause', 'people to shoot and kill someone of a different color who may not actually be a threat to the individual')	cause	cause	cause.01	1.0	Racism, which is hard to prove in some cases, and which is a form of fear, can cause people to shoot and kill someone of a different color who may not actually be a threat to the individual.
1.21.4.4.1.1.2.	Racism , which is hard to prove in some cases , and which is a form of fear , can cause [ARG0: people] to [shoot.02: shoot] and kill [ARG1: someone of a different color who may not actually be a threat to the individual] .	people	someone of a different color who may not actually be a threat to the individual	('people', 'shoot', 'someone of a different color who may not actually be a threat to the individual')	shoot	shoot	shoot.02	0.9999767541885376	Racism, which is hard to prove in some cases, and which is a form of fear, can cause people to shoot and kill someone of a different color who may not actually be a threat to the individual.
1.21.4.4.1.1.2.	Racism , which is hard to prove in some cases , and which is a form of fear , can cause [ARG0: people] to shoot and [kill.01: kill] [ARG1: someone of a different color who may not actually be a threat to the individual] .	people	someone of a different color who may not actually be a threat to the individual	('people', 'kill', 'someone of a different color who may not actually be a threat to the individual')	kill	kill	kill.01	1.0	Racism, which is hard to prove in some cases, and which is a form of fear, can cause people to shoot and kill someone of a different color who may not actually be a threat to the individual.
1.21.4.4.1.1.2.1.1.	[ARG0: The justice system] [ARGM-MOD: can] [ARGM-NEG: not] [bring.01: bring] [ARG1: people] [ARG3: back] [ARG4: from the dead] .	The justice system	people	('The justice system', 'bring', 'people')	bring	bring	bring.01	1.0	The justice system cannot bring people back from the dead.
1.21.4.4.1.1.2.1.1.1.	causes [ARG0: most if] [ARG0: not all law] [abide.01: abiding] [ARG1: citizens] to think before recklessly discharging a weapon .	most if	citizens	('most if', 'abiding', 'citizens')	abiding	abide	abide.01	0.9999979734420776	causes most if not all law abiding citizens to think before recklessly discharging a weapon.
1.21.4.4.1.1.2.1.2.	"[ARG0: Many juries] have [accept.01: accepted] "" [ARG1: I was scared] "" [ARG3: as a defense] [ARGM-TMP: when the victim was a person of color] ."	Many juries	I was scared	('Many juries', 'accepted', 'I was scared')	accepted	accept	accept.01	1.0	"Many juries have accepted ""I was scared"" as a defense when the victim was a person of color."
1.21.4.4.1.1.2.1.2.1.	[ARG0: The articles] [ARGM-ADV: specifically] [state.01: stated] [ARG1: that police are given more leeway in those incidents than ordinary citizens] .	The articles	that police are given more leeway in those incidents than ordinary citizens	('The articles', 'stated', 'that police are given more leeway in those incidents than ordinary citizens')	stated	state	state.01	1.0	The articles specifically stated that police are given more leeway in those incidents than ordinary citizens.
1.21.4.4.1.1.2.1.2.1.	That is similar to a statement that if [ARG0: one] [ARGM-MOD: can] [afford.01: afford] [ARG1: the best teams of lawyers] they can get away with murder and things that the rest of us can not get away with .	one	the best teams of lawyers	('one', 'afford', 'the best teams of lawyers')	afford	afford	afford.01	0.999996542930603	That is similar to a statement that if one can afford the best teams of lawyers they can get away with murder and things that the rest of us can not get away with.
1.21.4.4.1.1.2.1.2.1.	That is similar to a statement that [ARGM-ADV: if one can afford the best teams of lawyers] [ARG0: they] [ARGM-MOD: can] [get.08: get] away [ARG1: with murder and things that the rest of us can not get away with] .	they	with murder and things that the rest of us can not get away with	('they', 'get', 'with murder and things that the rest of us can not get away with')	get	get	get.08	0.9999550580978394	That is similar to a statement that if one can afford the best teams of lawyers they can get away with murder and things that the rest of us can not get away with.
1.21.4.4.1.1.2.1.2.1.	That is similar to a statement that if one can afford the best teams of lawyers they can get away with murder and things that [ARG0: the rest of us] [ARGM-MOD: can] [ARGM-NEG: not] [get.08: get] away [ARG1: with] .	the rest of us	with	('the rest of us', 'get', 'with')	get	get	get.08	0.9999277591705322	That is similar to a statement that if one can afford the best teams of lawyers they can get away with murder and things that the rest of us can not get away with.
1.21.4.4.1.2.	[ARGM-TMP: Very often] , [ARG0: these preexisting feelings] [cause.01: cause] [ARG1: even trained people to be afraid of people of color , and thus more likely to commit violence against even unarmed people of color] .	these preexisting feelings	even trained people to be afraid of people of color , and thus more likely to commit violence against even unarmed people of color	('these preexisting feelings', 'cause', 'even trained people to be afraid of people of color , and thus more likely to commit violence against even unarmed people of color')	cause	cause	cause.01	1.0	Very often, these preexisting feelings cause even trained people to be afraid of people of color, and thus more likely to commit violence against even unarmed people of color.
1.21.4.6.	If [ARG0: guns] [make.02: make] [ARG1: you feel safe] and it does n't matter how safe people feel because feelings do n't necessarily mirror reality .	guns	you feel safe	('guns', 'make', 'you feel safe')	make	make	make.02	0.9999990463256836	If guns make you feel safe and it doesn't matter how safe people feel because feelings don't necessarily mirror reality.
1.21.4.6.	If guns make [ARG0: you] [feel.01: feel] [ARG1: safe] and it does n't matter how safe people feel because feelings do n't necessarily mirror reality .	you	safe	('you', 'feel', 'safe')	feel	feel	feel.01	0.9999997615814209	If guns make you feel safe and it doesn't matter how safe people feel because feelings don't necessarily mirror reality.
1.21.4.6.	If guns make you feel safe and it does n't matter [ARG1: how safe] [ARG0: people] [feel.01: feel] because feelings do n't necessarily mirror reality .	people	how safe	('people', 'feel', 'how safe')	feel	feel	feel.01	0.9999998807907104	If guns make you feel safe and it doesn't matter how safe people feel because feelings don't necessarily mirror reality.
1.21.4.6.	[ARGM-DIS: For] instance , [ARG0: I] [have.03: have] [ARG1: no experience shooting] but I could get it .	I	no experience shooting	('I', 'have', 'no experience shooting')	have	have	have.03	1.0	For instance, I have no experience shooting but I could get it.
1.21.4.6.	For instance , I have no experience shooting but [ARG0: I] [ARGM-MOD: could] [get.01: get] [ARG1: it] .	I	it	('I', 'get', 'it')	get	get	get.01	0.9999967813491821	For instance, I have no experience shooting but I could get it.
1.21.4.6.	However , the reality is [ARG0: you] [ARGM-MOD: would] [feel.01: feel] [ARG1: more confident] [ARG1: being protected by a well - trained Navy Seal in a shooting situation than me] .	you	more confident	('you', 'feel', 'more confident')	feel	feel	feel.01	0.9999996423721313	However, the reality is you would feel more confident being protected by a well-trained Navy Seal in a shooting situation than me.
1.21.5.	[ARG0: People] [ARGM-DIS: also] [want.01: want] [ARG1: to feel like they can protect themselves or their family , regardless of statistics or facts which may show that it makes them less safe] .	People	to feel like they can protect themselves or their family , regardless of statistics or facts which may show that it makes them less safe	('People', 'want', 'to feel like they can protect themselves or their family , regardless of statistics or facts which may show that it makes them less safe')	want	want	want.01	1.0	People also want to feel like they can protect themselves or their family, regardless of statistics or facts which may show that it makes them less safe.
1.21.5.	[ARG0: People] also want to [feel.01: feel] [ARG1: like they can protect themselves or their family] , [ARGM-ADV: regardless of statistics or facts which may show that it] [ARG1: makes them less safe] .	People	like they can protect themselves or their family	('People', 'feel', 'like they can protect themselves or their family')	feel	feel	feel.01	0.9995206594467163	People also want to feel like they can protect themselves or their family, regardless of statistics or facts which may show that it makes them less safe.
1.21.5.	People also want to feel like [ARG0: they] [ARGM-MOD: can] [protect.01: protect] [ARG1: themselves or their family] , [ARGM-ADV: regardless of statistics or facts which may show that it makes them less safe] .	they	themselves or their family	('they', 'protect', 'themselves or their family')	protect	protect	protect.01	1.0	People also want to feel like they can protect themselves or their family, regardless of statistics or facts which may show that it makes them less safe.
1.21.5.	People also want to feel like they can protect themselves or their family , regardless of [ARG0: statistics or facts] [R-ARG0: which] [ARGM-MOD: may] [show.01: show] [ARG1: that it makes them less safe] .	statistics or facts	that it makes them less safe	('statistics or facts', 'show', 'that it makes them less safe')	show	show	show.01	1.0	People also want to feel like they can protect themselves or their family, regardless of statistics or facts which may show that it makes them less safe.
1.21.5.	People also want to feel like they can protect themselves or their family , regardless of statistics or facts which may show that [ARG0: it] [make.02: makes] [ARG1: them less safe] .	it	them less safe	('it', 'makes', 'them less safe')	makes	make	make.02	0.9999980926513672	People also want to feel like they can protect themselves or their family, regardless of statistics or facts which may show that it makes them less safe.
1.21.6.	[ARG0: That] does [ARGM-NEG: not] [give.01: give] [ARG2: them] [ARG1: the right to dictate the rights of the non - cowards] .	That	the right to dictate the rights of the non - cowards	('That', 'give', 'the right to dictate the rights of the non - cowards')	give	give	give.01	1.0	That does not give them the right to dictate the rights of the non-cowards.
1.21.6.1.	[ARG0: Parents] [wish.01: wishing] [ARG1: to prevent their children from being murdered at school] are not cowards .	Parents	to prevent their children from being murdered at school	('Parents', 'wishing', 'to prevent their children from being murdered at school')	wishing	wish	wish.01	1.0	Parents wishing to prevent their children from being murdered at school are not cowards.
1.21.6.1.	[ARG0: Parents] wishing to [prevent.01: prevent] [ARG1: their children] [ARG2: from being murdered at school] are not cowards .	Parents	their children	('Parents', 'prevent', 'their children')	prevent	prevent	prevent.01	1.0	Parents wishing to prevent their children from being murdered at school are not cowards.
1.21.6.1.	[ARG0: People] [ARGM-NEG: not] [want.01: wanting] [ARG1: to be shot while they exit a grocery store] are not cowards .	People	to be shot while they exit a grocery store	('People', 'wanting', 'to be shot while they exit a grocery store')	wanting	want	want.01	1.0	People not wanting to be shot while they exit a grocery store are not cowards.
1.21.6.1.	People not wanting to be shot while [ARG0: they] [exit.01: exit] [ARG1: a grocery store] are not cowards .	they	a grocery store	('they', 'exit', 'a grocery store')	exit	exit	exit.01	0.9999047517776489	People not wanting to be shot while they exit a grocery store are not cowards.
1.21.7.	While it is true that [ARG0: some people] [ARGM-MOD: would] [feel.01: feel] [ARG1: safer] [ARGM-ADV: if there were less guns] but it is the ill - informed .	some people	safer	('some people', 'feel', 'safer')	feel	feel	feel.01	0.9999995231628418	While it is true that some people would feel safer if there were less guns but it is the ill-informed.
1.21.7.	[ARG0: Police officers , who are likely better informed than the general public] , [ARGM-TMP: often] [thank.01: thank] [ARG1: people who safely and lawfully carry as it helps them feel safer on the streets] .	Police officers , who are likely better informed than the general public	people who safely and lawfully carry as it helps them feel safer on the streets	('Police officers , who are likely better informed than the general public', 'thank', 'people who safely and lawfully carry as it helps them feel safer on the streets')	thank	thank	thank.01	1.0	Police officers, who are likely better informed than the general public, often thank people who safely and lawfully carry as it helps them feel safer on the streets.
1.21.7.	Police officers , who are likely better informed than the general public , often thank people who safely and lawfully carry as [ARG0: it] [help.01: helps] [ARG1: them feel safer on the streets] .	it	them feel safer on the streets	('it', 'helps', 'them feel safer on the streets')	helps	help	help.01	0.9999998807907104	Police officers, who are likely better informed than the general public, often thank people who safely and lawfully carry as it helps them feel safer on the streets.
1.21.7.	Police officers , who are likely better informed than the general public , often thank people who safely and lawfully carry as it helps [ARG0: them] [feel.01: feel] [ARG1: safer on the streets] .	them	safer on the streets	('them', 'feel', 'safer on the streets')	feel	feel	feel.01	0.9999995231628418	Police officers, who are likely better informed than the general public, often thank people who safely and lawfully carry as it helps them feel safer on the streets.
1.21.7.1.	[ARG1: The article linked to] was [write.01: written] [ARG0: by Ron Avery , President and Director of Training for The Practical Shooting Academy , Inc. A company which trains people to use firearms] .	by Ron Avery , President and Director of Training for The Practical Shooting Academy , Inc. A company which trains people to use firearms	The article linked to	('by Ron Avery , President and Director of Training for The Practical Shooting Academy , Inc. A company which trains people to use firearms', 'written', 'The article linked to')	written	write	write.01	0.9999995231628418	The article linked to was written by Ron Avery,President and Director of Training for The Practical Shooting Academy, Inc. A company which trains people to use firearms.
1.21.7.1.	The article linked to was written by Ron Avery , President and Director of Training for The Practical Shooting Academy , Inc. [ARG0: A company] [R-ARG0: which] [train.01: trains] [ARG2: people] [ARG1: to use firearms] .	A company	to use firearms	('A company', 'trains', 'to use firearms')	trains	train	train.01	0.9999983310699463	The article linked to was written by Ron Avery,President and Director of Training for The Practical Shooting Academy, Inc. A company which trains people to use firearms.
1.21.7.1.	The article linked to was written by Ron Avery , President and Director of Training for The Practical Shooting Academy , Inc. A company which trains [ARG0: people] to [use.01: use] [ARG1: firearms] .	people	firearms	('people', 'use', 'firearms')	use	use	use.01	1.0	The article linked to was written by Ron Avery,President and Director of Training for The Practical Shooting Academy, Inc. A company which trains people to use firearms.
1.21.7.1.	"The article begins with "" [ARG0: PoliceOne] has [score.01: scored] [ARG1: a major scoop in police journalism] [ARGM-MNR: by conducting a survey] "" ."	PoliceOne	a major scoop in police journalism	('PoliceOne', 'scored', 'a major scoop in police journalism')	scored	score	score.01	0.9999995231628418	"The article begins with ""PoliceOne has scored a major scoop in police journalism by conducting a survey""."
1.21.7.1.	"The article begins with "" [ARG0: PoliceOne] has scored a major scoop in police journalism by [conduct.01: conducting] [ARG1: a survey] "" ."	PoliceOne	a survey	('PoliceOne', 'conducting', 'a survey')	conducting	conduct	conduct.01	0.9999998807907104	"The article begins with ""PoliceOne has scored a major scoop in police journalism by conducting a survey""."
1.21.7.1.	[ARG0: You] do [ARGM-NEG: not] [score.01: score] [ARG1: a scoop] [ARGM-MNR: by running your own survey] .	You	a scoop	('You', 'score', 'a scoop')	score	score	score.01	1.0	You do not score a scoop by running your own survey.
1.21.8.	Consequently , it would be good to remove [ARG0: the things] [R-ARG0: that] [make.02: make] [ARG1: people sad] .	the things	people sad	('the things', 'make', 'people sad')	make	make	make.02	0.9999836683273315	Consequently, it would be good to remove the things that make people sad.
1.21.8.1.	It is absurd to ban things on the grounds that [ARG0: they] [make.02: make] [ARG1: people sad] .	they	people sad	('they', 'make', 'people sad')	make	make	make.02	0.9999982118606567	It is absurd to ban things on the grounds that they make people sad.
1.21.8.1.	[ARG0: Some] [will.01: could] argue that [ARG1: we would need to ban all movies where the dog dies , too] .	Some	we would need to ban all movies where the dog dies , too	('Some', 'could', 'we would need to ban all movies where the dog dies , too')	could	could	will.01	0.03848712518811226	Some could argue that we would need to ban all movies where the dog dies, too.
1.21.8.1.	[ARG0: Some] [ARGM-MOD: could] [argue.01: argue] [ARG1: that we would need to ban all movies where the dog dies , too] .	Some	that we would need to ban all movies where the dog dies , too	('Some', 'argue', 'that we would need to ban all movies where the dog dies , too')	argue	argue	argue.01	1.0	Some could argue that we would need to ban all movies where the dog dies, too.
1.21.8.1.	Some could argue that [ARG0: we] [ARGM-MOD: would] [need.01: need] [ARG1: to ban all movies where the dog dies , too] .	we	to ban all movies where the dog dies , too	('we', 'need', 'to ban all movies where the dog dies , too')	need	need	need.01	1.0	Some could argue that we would need to ban all movies where the dog dies, too.
1.21.8.1.	Some could argue that [ARG0: we] would need to [ban.01: ban] [ARG1: all movies where the dog dies , too] .	we	all movies where the dog dies , too	('we', 'ban', 'all movies where the dog dies , too')	ban	ban	ban.01	0.9999996423721313	Some could argue that we would need to ban all movies where the dog dies, too.
1.21.8.1.1.	If [ARG0: we] [ban.01: banned] [ARG1: things] [ARGM-CAU: because they make people sad] , we would need to ban funerals and divorces .	we	things	('we', 'banned', 'things')	banned	ban	ban.01	1.0	If we banned things because they make people sad, we would need to ban funerals and divorces.
1.21.8.1.1.	If we banned things because [ARG0: they] [make.02: make] [ARG1: people sad] , we would need to ban funerals and divorces .	they	people sad	('they', 'make', 'people sad')	make	make	make.02	0.9999990463256836	If we banned things because they make people sad, we would need to ban funerals and divorces.
1.21.8.1.1.	[ARGM-ADV: If we banned things because they make people sad] , [ARG0: we] [ARGM-MOD: would] [need.01: need] [ARG1: to ban funerals and divorces] .	we	to ban funerals and divorces	('we', 'need', 'to ban funerals and divorces')	need	need	need.01	1.0	If we banned things because they make people sad, we would need to ban funerals and divorces.
1.21.8.1.1.	If we banned things because they make people sad , [ARG0: we] would need to [ban.01: ban] [ARG1: funerals and divorces] .	we	funerals and divorces	('we', 'ban', 'funerals and divorces')	ban	ban	ban.01	0.9999995231628418	If we banned things because they make people sad, we would need to ban funerals and divorces.
1.21.8.3.	[ARGM-TMP: When dictators and other evil or bad people die] , [ARG0: that] [make.02: makes] [ARG1: people happy] .	that	people happy	('that', 'makes', 'people happy')	makes	make	make.02	0.999996542930603	When dictators and other evil or bad people die, that makes people happy.
1.21.8.3.	[ARG0: We] [have.02: should] [ARG1: let good people have guns] [ARGM-PRP: so they can kill bad people] .	We	let good people have guns	('We', 'should', 'let good people have guns')	should	should	have.02	0.21159133315086365	We should let good people have guns so they can kill bad people.
1.21.8.3.	[ARG0: We] [ARGM-MOD: should] [let.01: let] [ARG1: good people have guns] [ARGM-PRP: so they can kill bad people] .	We	good people have guns	('We', 'let', 'good people have guns')	let	let	let.01	0.9999997615814209	We should let good people have guns so they can kill bad people.
1.21.8.3.	We should let [ARG0: good people] [have.03: have] [ARG1: guns] so they can kill bad people .	good people	guns	('good people', 'have', 'guns')	have	have	have.03	0.9999998807907104	We should let good people have guns so they can kill bad people.
1.21.8.3.	We should let good people have guns so [ARG0: they] [have.01: can] [ARG1: kill bad people] .	they	kill bad people	('they', 'can', 'kill bad people')	can	can	have.01	0.09821315854787827	We should let good people have guns so they can kill bad people.
1.21.8.3.	We should let good people have guns so [ARG0: they] [ARGM-MOD: can] [kill.01: kill] [ARG1: bad people] .	they	bad people	('they', 'kill', 'bad people')	kill	kill	kill.01	1.0	We should let good people have guns so they can kill bad people.
1.21.8.3.	[ARG0: That] [ARGM-MOD: will] [make.02: make] [ARG1: people happy] , and making people happy is a good thing .	That	people happy	('That', 'make', 'people happy')	make	make	make.02	0.9999967813491821	That will make people happy, and making people happy is a good thing.
1.21.8.4.	[ARGM-ADV: Maybe] [ARG0: we] [have.02: should] [ARG1: discuss banning motor vehicles as approximately 35,000 people are killed by motor vehicle incidents and approximately 35,000 people are killed by firearms which includes justifiable homicide and suicides] .	we	discuss banning motor vehicles as approximately 35,000 people are killed by motor vehicle incidents and approximately 35,000 people are killed by firearms which includes justifiable homicide and suicides	('we', 'should', 'discuss banning motor vehicles as approximately 35,000 people are killed by motor vehicle incidents and approximately 35,000 people are killed by firearms which includes justifiable homicide and suicides')	should	should	have.02	0.24016475677490234	Maybe we should discuss  banning motor vehicles as approximately 35,000 people are killed by motor vehicle incidents and approximately 35,000 people are killed by firearms which includes justifiable homicide and suicides.
1.21.8.4.	[ARGM-ADV: Maybe] [ARG0: we] [ARGM-MOD: should] [discuss.01: discuss] [ARG1: banning motor vehicles as approximately 35,000 people are killed by motor vehicle incidents and approximately 35,000 people are killed by firearms which includes justifiable homicide and suicides] .	we	banning motor vehicles as approximately 35,000 people are killed by motor vehicle incidents and approximately 35,000 people are killed by firearms which includes justifiable homicide and suicides	('we', 'discuss', 'banning motor vehicles as approximately 35,000 people are killed by motor vehicle incidents and approximately 35,000 people are killed by firearms which includes justifiable homicide and suicides')	discuss	discuss	discuss.01	0.9999991655349731	Maybe we should discuss  banning motor vehicles as approximately 35,000 people are killed by motor vehicle incidents and approximately 35,000 people are killed by firearms which includes justifiable homicide and suicides.
1.21.8.4.	[ARG1: Approximately 11,000 people] are [murder.01: murdered] [ARG0: by firearms] [ARGM-TMP: annually] [ARGM-LOC: in the USA] .	by firearms	Approximately 11,000 people	('by firearms', 'murdered', 'Approximately 11,000 people')	murdered	murder	murder.01	0.9999995231628418	Approximately 11,000 people are murdered by firearms annually in the USA.
1.21.8.5.	If the goal is to remove things that contribute to people dying , there are many things that should be addressed before guns because [ARG0: they] [cause.01: cause] [ARG1: far more deaths -- cars , tobacco , alcohol , etc] .	they	far more deaths -- cars , tobacco , alcohol , etc	('they', 'cause', 'far more deaths -- cars , tobacco , alcohol , etc')	cause	cause	cause.01	1.0	If the goal is to remove things that contribute to people dying, there are many things that should be addressed before guns because they cause far more deaths -- cars, tobacco, alcohol, etc.
1.21.9.	[ARG0: Some people] [feel.01: feel] [ARG1: safer having fewer restrictions on legal gun ownership] [ARGM-CAU: because they believe that an armed society is a polite society] .	Some people	safer having fewer restrictions on legal gun ownership	('Some people', 'feel', 'safer having fewer restrictions on legal gun ownership')	feel	feel	feel.01	0.9999992847442627	Some people feel safer having fewer restrictions on legal gun ownership because they believe that an armed society is a polite society.
1.21.9.	[ARG0: Some people] feel safer [have.03: having] [ARG1: fewer restrictions on legal gun ownership] because they believe that an armed society is a polite society .	Some people	fewer restrictions on legal gun ownership	('Some people', 'having', 'fewer restrictions on legal gun ownership')	having	have	have.03	0.9999998807907104	Some people feel safer having fewer restrictions on legal gun ownership because they believe that an armed society is a polite society.
1.21.9.	Some people feel safer having fewer restrictions on legal gun ownership because [ARG0: they] [believe.01: believe] [ARG1: that an armed society is a polite society] .	they	that an armed society is a polite society	('they', 'believe', 'that an armed society is a polite society')	believe	believe	believe.01	1.0	Some people feel safer having fewer restrictions on legal gun ownership because they believe that an armed society is a polite society.
1.21.9.1.	[ARGM-ADV: Although some people are firearm - phobic] , [ARG0: most people] [feel.01: feel] [ARG1: safer] [ARGM-TMP: when they know they are being protected by armed individuals] .	most people	safer	('most people', 'feel', 'safer')	feel	feel	feel.01	0.9999988079071045	Although some people are firearm-phobic, most people feel safer when they know they are being protected by armed individuals.
1.21.9.1.	Although some people are firearm - phobic , most people feel safer [ARGM-TMP: when] [ARG0: they] [know.01: know] [ARG1: they are being protected by armed individuals] .	they	they are being protected by armed individuals	('they', 'know', 'they are being protected by armed individuals')	know	know	know.01	1.0	Although some people are firearm-phobic, most people feel safer when they know they are being protected by armed individuals.
